__table__,month,sku_id,sku_name,keyword,total_views,impression_pct,attributed_views
fk_keywords,2026-04,fk-ath5,ATH5,stone jhumka for women combo,1,7.41,0
fk_keywords,2026-04,fk-ath5,ATH5,three leaf design jhumka,1,3.7,0
fk_keywords,2026-04,fk-ath5,ATH5,traditional jhumka combo set,1,3.7,0
fk_keywords,2026-04,fk-bbo3,BBO3,3 sets combo girls earrings jhumka,2,5.0,0
fk_keywords,2026-04,fk-bbo3,BBO3,ad jhumka for women traditional,1,8.7,0
fk_keywords,2026-04,fk-bbo3,BBO3,alloy bangles set,3,3.79,0
fk_keywords,2026-04,fk-bbo3,BBO3,bangle set,3,14.33,0
fk_keywords,2026-04,fk-bbo3,BBO3,bangle set for women,3,2.67,0
fk_keywords,2026-04,fk-bbo3,BBO3,bangles for wedding,3,3.51,0
fk_keywords,2026-04,fk-bbo3,BBO3,bangles set,3,4.63,0
fk_keywords,2026-04,fk-bbo3,BBO3,black and silver chokers for wedding,0,1.96,0
fk_keywords,2026-04,fk-bbo3,BBO3,black jwellery set ad,0,1.96,0
fk_keywords,2026-04,fk-bbo3,BBO3,black saree necklace color,0,1.96,0
fk_keywords,2026-04,fk-bbo3,BBO3,chain earrings for women,1,5.22,0
fk_keywords,2026-04,fk-bbo3,BBO3,chain kamarband,2,1.69,0
fk_keywords,2026-04,fk-bbo3,BBO3,choker jewellery set silver,1,2.5,0
fk_keywords,2026-04,fk-bbo3,BBO3,choker silver necklace for saree,1,2.5,0
fk_keywords,2026-04,fk-bbo3,BBO3,ear chain,2,12.29,0
fk_keywords,2026-04,fk-bbo3,BBO3,earing for women,2,1.6,0
fk_keywords,2026-04,fk-bbo3,BBO3,earings for girls,2,3.29,0
fk_keywords,2026-04,fk-bbo3,BBO3,earring chain,2,1.27,0
fk_keywords,2026-04,fk-bbo3,BBO3,earring combo,2,5.0,0
fk_keywords,2026-04,fk-bbo3,BBO3,earrings,4,3.26,0
fk_keywords,2026-04,fk-bbo3,BBO3,earrings for women,6,5.58,0
fk_keywords,2026-04,fk-bbo3,BBO3,earrings jhumka heavy with chain,1,1.74,0
fk_keywords,2026-04,fk-bbo3,BBO3,floral hip chain,2,1.69,0
fk_keywords,2026-04,fk-bbo3,BBO3,ghomka pearl mharoom chain earing colour,1,1.74,0
fk_keywords,2026-04,fk-bbo3,BBO3,gold bangle set color,3,4.92,0
fk_keywords,2026-04,fk-bbo3,BBO3,gold bangles set colour,3,2.67,0
fk_keywords,2026-04,fk-bbo3,BBO3,golden jhumki with chain,1,6.09,0
fk_keywords,2026-04,fk-bbo3,BBO3,green stone earrings with matte gold finish,1,4.35,0
fk_keywords,2026-04,fk-bbo3,BBO3,half waist chain,2,1.69,0
fk_keywords,2026-04,fk-bbo3,BBO3,hip belt chains,2,1.69,0
fk_keywords,2026-04,fk-bbo3,BBO3,hip chain,2,5.08,0
fk_keywords,2026-04,fk-bbo3,BBO3,hip chain women traditional gold,2,1.69,0
fk_keywords,2026-04,fk-bbo3,BBO3,jhumka 3 set,2,10.0,0
fk_keywords,2026-04,fk-bbo3,BBO3,jhumka for 3 years girl,2,5.0,0
fk_keywords,2026-04,fk-bbo3,BBO3,jhumka for women combo delivery in 3,2,5.0,0
fk_keywords,2026-04,fk-bbo3,BBO3,jhumka set of 3,2,5.0,0
fk_keywords,2026-04,fk-bbo3,BBO3,jhumki with ear chain,1,8.7,0
fk_keywords,2026-04,fk-bbo3,BBO3,jimiki with metal,1,2.99,0
fk_keywords,2026-04,fk-bbo3,BBO3,jwellery jewellery set,1,23.58,0
fk_keywords,2026-04,fk-bbo3,BBO3,jwellery jewellery set ad,1,14.095,0
fk_keywords,2026-04,fk-bbo3,BBO3,jwellery jewellery set black,1,19.68,0
fk_keywords,2026-04,fk-bbo3,BBO3,jwellery jewellery set silver,1,7.94,0
fk_keywords,2026-04,fk-bbo3,BBO3,jwellery jewellery set silver low price,1,2.5,0
fk_keywords,2026-04,fk-bbo3,BBO3,kamarband waist chain,2,5.08,0
fk_keywords,2026-04,fk-bbo3,BBO3,kashmir earrings combo,1,8.7,0
fk_keywords,2026-04,fk-bbo3,BBO3,kashmiri earrings combo set,1,4.35,0
fk_keywords,2026-04,fk-bbo3,BBO3,kashmiri earrings green,1,4.35,0
fk_keywords,2026-04,fk-bbo3,BBO3,kashmiri earrings under 100 rs combo,1,4.35,0
fk_keywords,2026-04,fk-bbo3,BBO3,kashmiri jhumka combo,1,21.74,0
fk_keywords,2026-04,fk-bbo3,BBO3,kashmiri jhumka for women combo,1,8.7,0
fk_keywords,2026-04,fk-bbo3,BBO3,lakshmi jhumka,1,2.99,0
fk_keywords,2026-04,fk-bbo3,BBO3,laxmi devi earring jhumka,1,2.99,0
fk_keywords,2026-04,fk-bbo3,BBO3,laxmi devi earrings,1,10.45,0
fk_keywords,2026-04,fk-bbo3,BBO3,laxmi devi jhumka,1,5.97,0
fk_keywords,2026-04,fk-bbo3,BBO3,laxmi earrings,1,4.48,0
fk_keywords,2026-04,fk-bbo3,BBO3,laxmi jhumka,1,22.39,0
fk_keywords,2026-04,fk-bbo3,BBO3,matte finish temple earrings,1,2.99,0
fk_keywords,2026-04,fk-bbo3,BBO3,multicolor jhumka with 3 chain,2,5.0,0
fk_keywords,2026-04,fk-bbo3,BBO3,oxidised earrings jhumka with colorful stones combo for women,2,5.0,0
fk_keywords,2026-04,fk-bbo3,BBO3,pearl gold temple earrings,1,1.74,0
fk_keywords,2026-04,fk-bbo3,BBO3,pink stone kashmiri jhumka,1,4.35,0
fk_keywords,2026-04,fk-bbo3,BBO3,rajasthani ghungroo bangle set,3,2.53,0
fk_keywords,2026-04,fk-bbo3,BBO3,rumee jewellery,1,8.21,0
fk_keywords,2026-04,fk-bbo3,BBO3,silver necklace for black saree,1,3.48,0
fk_keywords,2026-04,fk-bbo3,BBO3,soundcore q20i headset bluetooth headphone,1,1.74,0
fk_keywords,2026-04,fk-bbo3,BBO3,south indian jhumka with chain,1,26.09,0
fk_keywords,2026-04,fk-bbo3,BBO3,temple earrings for women,1,2.99,0
fk_keywords,2026-04,fk-bbo3,BBO3,traditional jhumki earrings for women gold plated metal long khan chain pearl jhumka,1,1.74,0
fk_keywords,2026-04,fk-bbo3,BBO3,traditional jwellery set,0,1.96,0
fk_keywords,2026-04,fk-bbo3,BBO3,trending bangles set,3,7.87,0
fk_keywords,2026-04,fk-bbo3,BBO3,waist chains,2,1.69,0
fk_keywords,2026-04,fk-bbo3,BBO3,waist hip chain,2,3.39,0
fk_keywords,2026-04,fk-bbo3,BBO3,womens black jewellery set,1,2.5,0
fk_keywords,2026-04,fk-bbo4,BBO4,3 mahal earrings,1,3.7,0
fk_keywords,2026-04,fk-bbo4,BBO4,ad jhumka for women traditional,1,8.7,0
fk_keywords,2026-04,fk-bbo4,BBO4,choker jewellery set silver,1,2.5,0
fk_keywords,2026-04,fk-bbo4,BBO4,choker silver necklace for saree,1,2.5,0
fk_keywords,2026-04,fk-bbo4,BBO4,daily wear earrings colorful,1,2.86,0
fk_keywords,2026-04,fk-bbo4,BBO4,glass jhumkas set,1,5.71,0
fk_keywords,2026-04,fk-bbo4,BBO4,green stone earrings with matte gold finish,1,4.35,0
fk_keywords,2026-04,fk-bbo4,BBO4,jhumka 3 flower,1,3.7,0
fk_keywords,2026-04,fk-bbo4,BBO4,jhumkas with height 2 3 cm,1,3.7,0
fk_keywords,2026-04,fk-bbo4,BBO4,jumka,19,2.91,0
fk_keywords,2026-04,fk-bbo4,BBO4,jwellery jewellery set,1,5.0,0
fk_keywords,2026-04,fk-bbo4,BBO4,jwellery jewellery set ad,1,12.5,0
fk_keywords,2026-04,fk-bbo4,BBO4,jwellery jewellery set black,1,32.5,0
fk_keywords,2026-04,fk-bbo4,BBO4,jwellery jewellery set silver,1,10.0,0
fk_keywords,2026-04,fk-bbo4,BBO4,jwellery jewellery set silver low price,1,2.5,0
fk_keywords,2026-04,fk-bbo4,BBO4,kashmir earrings combo,1,8.7,0
fk_keywords,2026-04,fk-bbo4,BBO4,kashmiri earrings combo set,1,4.35,0
fk_keywords,2026-04,fk-bbo4,BBO4,kashmiri earrings green,1,4.35,0
fk_keywords,2026-04,fk-bbo4,BBO4,kashmiri earrings under 100 rs combo,1,4.35,0
fk_keywords,2026-04,fk-bbo4,BBO4,kashmiri jhumka combo,1,21.74,0
fk_keywords,2026-04,fk-bbo4,BBO4,kashmiri jhumka for women combo,1,8.7,0
fk_keywords,2026-04,fk-bbo4,BBO4,long hook earrings women jhumki party wear combo,1,5.71,0
fk_keywords,2026-04,fk-bbo4,BBO4,long medium 3 earrings,1,3.7,0
fk_keywords,2026-04,fk-bbo4,BBO4,party wear earring for women ethnic silver plated stone,1,2.86,0
fk_keywords,2026-04,fk-bbo4,BBO4,pink stone kashmiri jhumka,1,4.35,0
fk_keywords,2026-04,fk-bbo4,BBO4,rumee jewellery,1,12.5,0
fk_keywords,2026-04,fk-bbo4,BBO4,rumee jhumka,1,11.43,0
fk_keywords,2026-04,fk-bbo4,BBO4,rumi earrings,1,2.86,0
fk_keywords,2026-04,fk-bbo4,BBO4,show earrings three,2,3.28,0
fk_keywords,2026-04,fk-bbo4,BBO4,silver necklace for black saree,1,5.0,0
fk_keywords,2026-04,fk-bbo4,BBO4,stone jhumka for women combo,1,7.41,0
fk_keywords,2026-04,fk-bbo4,BBO4,stone pendant oxidised jhumka,1,2.86,0
fk_keywords,2026-04,fk-bbo4,BBO4,three leaf design jhumka,1,3.7,0
fk_keywords,2026-04,fk-bbo4,BBO4,traditional jhumka combo set,1,3.7,0
fk_keywords,2026-04,fk-bbo4,BBO4,womens black jewellery set,1,2.5,0
fk_keywords,2026-04,fk-dc3,DC3,black and silver chokers for wedding,0,1.96,0
fk_keywords,2026-04,fk-dc3,DC3,black jwellery set ad,0,1.96,0
fk_keywords,2026-04,fk-dc3,DC3,black saree necklace color,0,1.96,0
fk_keywords,2026-04,fk-dc3,DC3,jwellery jewellery set,0,42.16,0
fk_keywords,2026-04,fk-dc3,DC3,jwellery jewellery set ad,0,15.69,0
fk_keywords,2026-04,fk-dc3,DC3,jwellery jewellery set black,0,6.86,0
fk_keywords,2026-04,fk-dc3,DC3,jwellery jewellery set silver,0,5.88,0
fk_keywords,2026-04,fk-dc3,DC3,rumee jewellery,0,3.92,0
fk_keywords,2026-04,fk-dc3,DC3,silver necklace for black saree,0,1.96,0
fk_keywords,2026-04,fk-dc3,DC3,traditional jwellery set,0,1.96,0
fk_keywords,2026-04,fk-dj-2,DJ-2,antique gold jhumki earring for women alloy,28,1.49,0
fk_keywords,2026-04,fk-dj-2,DJ-2,bahubali design,27,1.65,0
fk_keywords,2026-04,fk-dj-2,DJ-2,bahubali ear ringe,20,1.87,0
fk_keywords,2026-04,fk-dj-2,DJ-2,bahubali songs kaner,27,1.65,0
fk_keywords,2026-04,fk-dj-2,DJ-2,black earrings for saree,23,1.76,0
fk_keywords,2026-04,fk-dj-2,DJ-2,black earrings for women jhumka,23,1.87,0
fk_keywords,2026-04,fk-dj-2,DJ-2,chain kamarband,10,1.69,0
fk_keywords,2026-04,fk-dj-2,DJ-2,chand bali earrings for women jhumka,24,1.99,0
fk_keywords,2026-04,fk-dj-2,DJ-2,city gold jewellery bangle,56,0.85,0
fk_keywords,2026-04,fk-dj-2,DJ-2,cz stone earrings jhumki,28,1.71,0
fk_keywords,2026-04,fk-dj-2,DJ-2,ear chain silver,20,1.87,0
fk_keywords,2026-04,fk-dj-2,DJ-2,floral hip chain,10,1.69,0
fk_keywords,2026-04,fk-dj-2,DJ-2,gajri necklace color,22,2.22,0
fk_keywords,2026-04,fk-dj-2,DJ-2,ghoonghroo bangle,56,1.48,0
fk_keywords,2026-04,fk-dj-2,DJ-2,ghungroo bangles,56,0.85,0
fk_keywords,2026-04,fk-dj-2,DJ-2,glass alloy beads gold plated bangle set,56,0.64,0
fk_keywords,2026-04,fk-dj-2,DJ-2,gold bangles set colour,38,1.17,0
fk_keywords,2026-04,fk-dj-2,DJ-2,half waist chain,10,1.69,0
fk_keywords,2026-04,fk-dj-2,DJ-2,hip belt chains,10,1.69,0
fk_keywords,2026-04,fk-dj-2,DJ-2,hip chain women traditional gold,10,1.69,0
fk_keywords,2026-04,fk-dj-2,DJ-2,jhumka black,23,1.98,0
fk_keywords,2026-04,fk-dj-2,DJ-2,jhumka set with box,58,1.62,0
fk_keywords,2026-04,fk-dj-2,DJ-2,lari jhumka earrings,29,1.56,0
fk_keywords,2026-04,fk-dj-2,DJ-2,laxmi devi earring jhumka,15,2.99,0
fk_keywords,2026-04,fk-dj-2,DJ-2,matte finish temple earrings,15,2.99,0
fk_keywords,2026-04,fk-dj-2,DJ-2,pink green pearl south zumake,22,2.22,0
fk_keywords,2026-04,fk-dj-2,DJ-2,rumee jewellery,22,2.22,0
fk_keywords,2026-04,fk-dj-2,DJ-2,sara,30,1.58,0
fk_keywords,2026-04,fk-dj-2,DJ-2,saree alloy grey black jewellery set,14,2.38,0
fk_keywords,2026-04,fk-dj-2,DJ-2,silver ear chain,18,1.9,0
fk_keywords,2026-04,fk-dj-2,DJ-2,silver indian jwellery set,14,2.38,0
fk_keywords,2026-04,fk-dj-2,DJ-2,simple silver jewellery for saree,14,2.38,0
fk_keywords,2026-04,fk-dj-2,DJ-2,tushi necklace set,14,2.38,0
fk_keywords,2026-04,fk-dj-2,DJ-2,waist chains,10,1.69,0
fk_keywords,2026-04,fk-dj-2,DJ-2,waist hip chain,10,3.39,0
fk_keywords,2026-04,fk-dm-4-bahubali,DM-4 Bahubali,3 mahal earrings,0,3.7,0
fk_keywords,2026-04,fk-dm-4-bahubali,DM-4 Bahubali,earrings for women,0,7.41,0
fk_keywords,2026-04,fk-dm-4-bahubali,DM-4 Bahubali,jhumka 3 flower,0,3.7,0
fk_keywords,2026-04,fk-dm-4-bahubali,DM-4 Bahubali,jhumkas with height 2 3 cm,0,3.7,0
fk_keywords,2026-04,fk-dm-4-bahubali,DM-4 Bahubali,long medium 3 earrings,0,3.7,0
fk_keywords,2026-04,fk-dm-4-bahubali,DM-4 Bahubali,rumee earrings,0,55.56,0
fk_keywords,2026-04,fk-dm-4-bahubali,DM-4 Bahubali,show earrings three,0,3.7,0
fk_keywords,2026-04,fk-dm-4-bahubali,DM-4 Bahubali,stone jhumka for women combo,0,7.41,0
fk_keywords,2026-04,fk-dm-4-bahubali,DM-4 Bahubali,three leaf design jhumka,0,3.7,0
fk_keywords,2026-04,fk-dm-4-bahubali,DM-4 Bahubali,traditional jhumka combo set,0,3.7,0
fk_keywords,2026-04,fk-dm1,DM1,3 mahal earrings,2,3.7,0
fk_keywords,2026-04,fk-dm1,DM1,bahubali ear ringe,8,1.87,0
fk_keywords,2026-04,fk-dm1,DM1,bahubali earrings combo,18,2.38,0
fk_keywords,2026-04,fk-dm1,DM1,bahubali jhumki silver earrings,18,1.19,0
fk_keywords,2026-04,fk-dm1,DM1,black and silver chokers for wedding,6,1.96,0
fk_keywords,2026-04,fk-dm1,DM1,black choker short traditional jewellery,7,4.76,0
fk_keywords,2026-04,fk-dm1,DM1,black jwellery set ad,9,2.865,0
fk_keywords,2026-04,fk-dm1,DM1,black saree necklace color,6,1.96,0
fk_keywords,2026-04,fk-dm1,DM1,bridal jewellery set for wedding pink color,11,3.57,0
fk_keywords,2026-04,fk-dm1,DM1,buttalu earrings gold,3,4.85,0
fk_keywords,2026-04,fk-dm1,DM1,buttalu for women,6,3.56,0
fk_keywords,2026-04,fk-dm1,DM1,chain earrings for women,1,5.22,0
fk_keywords,2026-04,fk-dm1,DM1,choker jewellery set silver,5,2.5,0
fk_keywords,2026-04,fk-dm1,DM1,choker set grey black with saree,6,2.38,0
fk_keywords,2026-04,fk-dm1,DM1,choker silver necklace for saree,8,2.195,0
fk_keywords,2026-04,fk-dm1,DM1,colorful jhumkas combo big,4,4.76,0
fk_keywords,2026-04,fk-dm1,DM1,cz earrings women jhumki combo,5,8.76,0
fk_keywords,2026-04,fk-dm1,DM1,daily wear earrings colorful,1,2.86,0
fk_keywords,2026-04,fk-dm1,DM1,ear chain jhumki,8,4.67,0
fk_keywords,2026-04,fk-dm1,DM1,ear chain silver,8,1.87,0
fk_keywords,2026-04,fk-dm1,DM1,earing for women,9,1.6,0
fk_keywords,2026-04,fk-dm1,DM1,earings for girls,9,3.29,0
fk_keywords,2026-04,fk-dm1,DM1,earring chain,9,1.27,0
fk_keywords,2026-04,fk-dm1,DM1,earring pink stone kashmiri,2,8.33,0
fk_keywords,2026-04,fk-dm1,DM1,earrings for combo,1,4.35,0
fk_keywords,2026-04,fk-dm1,DM1,earrings jhumka heavy with chain,1,1.74,0
fk_keywords,2026-04,fk-dm1,DM1,gajri necklace color,11,2.22,0
fk_keywords,2026-04,fk-dm1,DM1,ghomka pearl mharoom chain earing colour,1,1.74,0
fk_keywords,2026-04,fk-dm1,DM1,glass jhumka able earrings caps,4,4.76,0
fk_keywords,2026-04,fk-dm1,DM1,glass jhumkas set,1,5.71,0
fk_keywords,2026-04,fk-dm1,DM1,gold,2,8.33,0
fk_keywords,2026-04,fk-dm1,DM1,golden jhumki with chain,1,6.09,0
fk_keywords,2026-04,fk-dm1,DM1,golden pearl jewellery set,11,4.44,0
fk_keywords,2026-04,fk-dm1,DM1,green stone earrings with matte gold finish,11,4.35,0
fk_keywords,2026-04,fk-dm1,DM1,heavy earrings for women,10,2.71,0
fk_keywords,2026-04,fk-dm1,DM1,heavy jhumka for women,10,1.69,0
fk_keywords,2026-04,fk-dm1,DM1,jhumka 3 flower,2,3.7,0
fk_keywords,2026-04,fk-dm1,DM1,jhumka bahubali,8,4.67,0
fk_keywords,2026-04,fk-dm1,DM1,jhumka for 3 years girl,7,8.405,0
fk_keywords,2026-04,fk-dm1,DM1,jhumka for women combo delivery in 3,1,4.35,0
fk_keywords,2026-04,fk-dm1,DM1,jhumka for women new model gold,10,2.03,0
fk_keywords,2026-04,fk-dm1,DM1,jhumka on set 3 in,4,4.76,0
fk_keywords,2026-04,fk-dm1,DM1,jhumka set yellow green light pink three set jhumka color,2,5.88,0
fk_keywords,2026-04,fk-dm1,DM1,jhumkas earrings,13,4.1367,0
fk_keywords,2026-04,fk-dm1,DM1,jhumkas with height 2 3 cm,2,3.7,0
fk_keywords,2026-04,fk-dm1,DM1,jhumki earrings,3,3.88,0
fk_keywords,2026-04,fk-dm1,DM1,jhumki with ear chain,9,6.22,0
fk_keywords,2026-04,fk-dm1,DM1,jhumki with mattel,10,3.23,0
fk_keywords,2026-04,fk-dm1,DM1,jimiki with metal,10,4.3,0
fk_keywords,2026-04,fk-dm1,DM1,jimikki kammal,3,5.83,0
fk_keywords,2026-04,fk-dm1,DM1,jumka,3,2.91,0
fk_keywords,2026-04,fk-dm1,DM1,jwellery jewellery set silver low price,5,2.5,0
fk_keywords,2026-04,fk-dm1,DM1,kamal girls set of 3,3,18.225,0
fk_keywords,2026-04,fk-dm1,DM1,kashmiri earrings combo set,13,5.6767,0
fk_keywords,2026-04,fk-dm1,DM1,kashmiri earrings green,11,4.35,0
fk_keywords,2026-04,fk-dm1,DM1,kashmiri earrings under 100 combo,2,8.33,0
fk_keywords,2026-04,fk-dm1,DM1,kashmiri earrings under 100 combo set,2,8.33,0
fk_keywords,2026-04,fk-dm1,DM1,kashmiri earrings under 100 rs combo,11,4.35,0
fk_keywords,2026-04,fk-dm1,DM1,kashmiri jhumka green and pink color,2,8.33,0
fk_keywords,2026-04,fk-dm1,DM1,kashmiri jhumka pink color,2,8.33,0
fk_keywords,2026-04,fk-dm1,DM1,korean earrings combo,7,2.33,0
fk_keywords,2026-04,fk-dm1,DM1,korean earrings combo rose gold,7,2.33,0
fk_keywords,2026-04,fk-dm1,DM1,lakshmi earrings for women,10,2.37,0
fk_keywords,2026-04,fk-dm1,DM1,lakshmi jhumki,10,2.37,0
fk_keywords,2026-04,fk-dm1,DM1,laxmi earrings,10,3.23,0
fk_keywords,2026-04,fk-dm1,DM1,long earrings jhumka,8,3.74,0
fk_keywords,2026-04,fk-dm1,DM1,long hook earrings women jhumki party wear combo,1,5.71,0
fk_keywords,2026-04,fk-dm1,DM1,long medium 3 earrings,2,3.7,0
fk_keywords,2026-04,fk-dm1,DM1,mango jhumka for women color,4,4.76,0
fk_keywords,2026-04,fk-dm1,DM1,oxidised earrings jhumka with yellow and green stones combo for women,4,4.76,0
fk_keywords,2026-04,fk-dm1,DM1,palmonas earrings for women jhumka set,4,4.76,0
fk_keywords,2026-04,fk-dm1,DM1,party wear earring for girls combo,5,4.6233,0
fk_keywords,2026-04,fk-dm1,DM1,party wear earring for women ethnic silver plated stone,1,2.86,0
fk_keywords,2026-04,fk-dm1,DM1,pearl gold temple earrings,1,1.74,0
fk_keywords,2026-04,fk-dm1,DM1,pearl jewellery set,11,4.44,0
fk_keywords,2026-04,fk-dm1,DM1,pink and green choker necklace set,11,3.57,0
fk_keywords,2026-04,fk-dm1,DM1,pink and green necklace choker set,11,3.57,0
fk_keywords,2026-04,fk-dm1,DM1,pink green choker,11,4.44,0
fk_keywords,2026-04,fk-dm1,DM1,pink green pearl south zumake,11,2.22,0
fk_keywords,2026-04,fk-dm1,DM1,pink stone kashmiri jhumka,11,4.35,0
fk_keywords,2026-04,fk-dm1,DM1,pink studs necklace set,11,4.44,0
fk_keywords,2026-04,fk-dm1,DM1,rani haar black silver,12,2.38,0
fk_keywords,2026-04,fk-dm1,DM1,rani pink set neck,11,3.57,0
fk_keywords,2026-04,fk-dm1,DM1,rose gold earrings for women combo,7,4.65,0
fk_keywords,2026-04,fk-dm1,DM1,rose gold stud earrings women combo,7,2.33,0
fk_keywords,2026-04,fk-dm1,DM1,rumee jhumka,1,11.43,0
fk_keywords,2026-04,fk-dm1,DM1,rumi earrings,1,2.86,0
fk_keywords,2026-04,fk-dm1,DM1,rumi jewellery for women,3,1.89,0
fk_keywords,2026-04,fk-dm1,DM1,saree alloy grey black jewellery set,7,2.38,0
fk_keywords,2026-04,fk-dm1,DM1,short earring three jhumka combo set,5,3.645,0
fk_keywords,2026-04,fk-dm1,DM1,short jhumka for women,4,4.76,0
fk_keywords,2026-04,fk-dm1,DM1,show earrings three,3,3.28,0
fk_keywords,2026-04,fk-dm1,DM1,silver ear chain for women,8,3.74,0
fk_keywords,2026-04,fk-dm1,DM1,silver indian jwellery set,7,2.38,0
fk_keywords,2026-04,fk-dm1,DM1,silver necklace for black saree,14,3.5767,0
fk_keywords,2026-04,fk-dm1,DM1,silver short and long jewellery,7,4.76,0
fk_keywords,2026-04,fk-dm1,DM1,simple silver jewellery for saree,7,2.38,0
fk_keywords,2026-04,fk-dm1,DM1,small jhumka for women,10,2.37,0
fk_keywords,2026-04,fk-dm1,DM1,soundcore q20i headset bluetooth headphone,1,1.74,0
fk_keywords,2026-04,fk-dm1,DM1,south indian heavy earrings,10,4.3,0
fk_keywords,2026-04,fk-dm1,DM1,south indian jhumka with chain,1,26.09,0
fk_keywords,2026-04,fk-dm1,DM1,stone jhumka for women combo,2,7.41,0
fk_keywords,2026-04,fk-dm1,DM1,stone pendant oxidised jhumka,1,2.86,0
fk_keywords,2026-04,fk-dm1,DM1,temple earrings for women,3,5.83,0
fk_keywords,2026-04,fk-dm1,DM1,temple earrings with chain,2,16.67,0
fk_keywords,2026-04,fk-dm1,DM1,temple jhumka for women,10,2.37,0
fk_keywords,2026-04,fk-dm1,DM1,three leaf design jhumka,2,3.7,0
fk_keywords,2026-04,fk-dm1,DM1,traditional jhumka combo set,2,3.7,0
fk_keywords,2026-04,fk-dm1,DM1,traditional jhumki earrings for women gold plated metal long khan chain pearl jhumka,1,1.74,0
fk_keywords,2026-04,fk-dm1,DM1,traditional jwellery set,6,1.96,0
fk_keywords,2026-04,fk-dm1,DM1,tulip earrings,7,3.49,0
fk_keywords,2026-04,fk-dm1,DM1,tulip pearl earrings,7,2.33,0
fk_keywords,2026-04,fk-dm1,DM1,tushi necklace set,7,2.38,0
fk_keywords,2026-04,fk-dm1,DM1,verity of jhumka combo,1,4.35,0
fk_keywords,2026-04,fk-dm1,DM1,womens black jewellery set,8,2.195,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,3 mahal earrings,3,3.7,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,alloy bangles set,3,3.79,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,bahubali earrings set,3,6.67,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,bahubali jhumka,3,1.9,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,bahubali jhumka for women,3,1.9,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,bahubali long chain earrings,3,2.86,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,bangle set,3,14.33,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,bangle set for women,3,2.67,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,bangles for wedding,3,3.51,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,bangles set,3,4.63,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,black alloy jewellery set,6,1.3,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,black and silver choker set for wedding,6,2.6,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,black neck set,6,2.6,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,cz earrings women jhumki combo,1,8.7,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,daily wear earrings colorful,1,2.86,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,ear chain jhumki,3,3.81,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,earring pink stone kashmiri,1,8.33,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,earrings,1,6.67,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,earrings for combo,1,4.35,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,earrings for women,5,6.5967,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,earrings with chain,1,3.33,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,gajri necklace color,14,2.22,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,glass jhumkas set,1,5.71,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,gold,1,8.33,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,gold bangle set color,3,4.92,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,gold bangles set colour,3,2.67,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,golden green jewellery set bridal,5,4.3,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,golden green necklace jewellery,5,2.15,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,green and golden necklace color,5,5.38,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,green earring and neck set color,5,2.15,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,green golden necklace,5,7.53,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,green golden necklace women,5,9.68,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,green neck set set,5,3.23,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,green pearl necklace set alloy,5,3.23,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,hook jhumka earrings combo,1,26.09,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,jhumka 3 flower,3,3.7,0
fk_keywords,2026-04,fk-dn-5-blue,DN-5-BLUE,jhumka for 3 years girl,1,8.7,0
